,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id
5984,0,153,175,0,3,0,Sat May 27 22:22:54 +0000 2017,29218984.0,"Lawrenceville, GA",Donald Lumpkin,2544,all muslim are,muslim,donnylumpkin57,Sat Sep 23 10:25:48 +0000 2017,@Joanbet @ShaunKing @cat_guy_steve why didn't you have the same opinion of that black Muslim traitor we put up w fo… https://t.co/dLzAl28X9b,868593380007215107
5985,1,50,133,10,0,1,Wed Oct 12 01:43:19 +0000 2016,,"Providence, UT",Syed Raza,4723,all muslim are,muslim,Syedraza8191,Sat Sep 23 10:14:02 +0000 2017,All #Wahhabi #Muslim are Potential #Terrorists https://t.co/tjmOm7VUej #Wahhabism #SaudiArabia #Salafism #Deobandi #ISIS #Taliban #Islam,786019383801880577
5986,0,83,72,0,0,1,Tue Apr 09 18:04:16 +0000 2013,1339827506.0,Belgium,fake virgo,747,all muslim are,muslim,rimtoth,Sat Sep 23 10:01:03 +0000 2017,"All I tweet about are death, depression and muslim men. Same thing different words",1339827506
5987,0,189,226,0,2,0,Tue Dec 01 03:34:55 +0000 2009,792871764.0,"San Francisco, CA",Nicholas Knacks,13665,all muslim are,muslim,Villagejonesy,Sat Sep 23 09:24:24 +0000 2017,"@quibodeaux_kris @ElizaBleak Clinic bombings are a peculiarly American phenomenon. Therefore, lumping in all Muslim… https://t.co/FMpmaVUWkV",93780737
5989,0,16,216,0,2,0,Mon Aug 14 13:38:41 +0000 2017,7.605827195292549e+17,"California, USA",###J0k3R###,372,all muslim are,muslim,g3naba,Sat Sep 23 08:54:02 +0000 2017,"@DrShajulIslam @muvahid1234 You ask why ... why... ? Cuz all ""muslim"" country was blind about that, they are sold you.",897090096968675328
5990,1,1887,2966,0,2,0,Sun Apr 03 01:26:10 +0000 2011,4717892303.0,The Swamp,Mark,2734,all muslim are,muslim,partsmath,Sat Sep 23 08:19:29 +0000 2017,"@V_of_Europe @jchr5667 It does NOT appear that any Muslim women pray or maybe they are told to stay at away.

Where… https://t.co/wxOAFycEPX",276276970
5991,0,189,226,0,2,0,Tue Dec 01 03:34:55 +0000 2009,93780737.0,"San Francisco, CA",Nicholas Knacks,13665,all muslim are,muslim,Villagejonesy,Sat Sep 23 07:11:58 +0000 2017,"@quibodeaux_kris @ElizaBleak There are simply no statistics I've ever found that show that.
And with all the anti-M… https://t.co/ZfNqVfUlzB",93780737
5992,0,2631,3268,0,3,0,Sun Jun 05 12:14:10 +0000 2016,8.390089238353183e+17,"New York, USA",Eitan Arvats,22032,all muslim are,muslim,EitanArvats,Sat Sep 23 05:40:52 +0000 2017,"@Afolleso @PACBI @nickcave Obviously, one cannot look at any conflict in isolation, it's regional. Non Muslim commu… https://t.co/x9s3whJ2Hn",739430105664086016
5993,2,2752,5000,0,0,5,Fri Feb 13 06:11:56 +0000 2015,,Medicine Hat Ab Canada,K BorthwickChalifoux,57463,all muslim are,muslim,kathy_borthwick,Sat Sep 23 05:16:28 +0000 2017,Are y'all aware that this is a new call to Allah via Mohammed‼️In the 70's and early 80's Muslim women wore what th… https://t.co/FAxqw4xAnN,3018140491
5994,0,8647,9510,0,9,1,Tue Jun 14 16:28:01 +0000 2011,344510544.0,United States,Dreaming of Peace,159143,all muslim are,muslim,cjsienna55,Sat Sep 23 05:01:33 +0000 2017,@eddychuck1 @Anamcara2015 @vincemalumbono2 @zappamel @soitiz @fats50 @Godislight3 @Icon99558924 @medeabenjamin… https://t.co/XgubFbWSPE,317223956
5995,1,3806,3723,0,2,1,Sat Mar 19 01:27:13 +0000 2011,239160808.0,Rural Arkansas,Marty Barrack,11516,all muslim are,muslim,ahebrewcatholic,Sat Sep 23 04:46:32 +0000 2017,"The Muslim “refugees” are not only all men but all men of fighting age. Even U.S. Army has women in the ranks.
@1VirtualPixie @Anncostanza1",268565046
5996,0,869,453,0,0,0,Mon Apr 30 21:41:04 +0000 2012,567578045.0,mn,khadija,45395,all muslim are,muslim,khadijajiwa,Sat Sep 23 04:41:39 +0000 2017,and instead they catch a case for harassment. Such a great time for us huh? terrible job Muslim men y'all are doing horrible,567578045
5997,0,155,139,0,4,0,Thu Dec 31 03:58:24 +0000 2015,302099623.0,"Palm Beach, FL",George Hornberger,1537,all muslim are,muslim,GeorgeHornberg3,Sat Sep 23 04:36:24 +0000 2017,@NicholasSexton @TLH_USA @freeiamkidretro @TomiLahren Most Muslim countries have been very happy with Donald Trump… https://t.co/lp3v2Om7d7,4660646535
5998,0,1304,2564,0,2,1,Fri Sep 18 19:16:42 +0000 2015,274207288.0,"Tennessee, USA",Drock,4491,all muslim are,muslim,Derekle30414249,Sat Sep 23 03:52:36 +0000 2017,@ScoutDrayton @cupink The father muslim Barrack Hussein probravly behind it. He did all he could to destroy our cou… https://t.co/TS4pc6zv8h,3699496906
5999,1,22600,3090,0,1,0,Fri Aug 15 15:08:56 +0000 2014,1787808271.0,Ferguson MO,Bassem Masri,36231,all muslim are,muslim,bassem_masri,Sat Sep 23 03:32:13 +0000 2017,@alwaysdonuts_ Crazy ain't it? Neighbors for centuries now there's a problem because of outside meddling. We all are Muslim,2734647354
6000,0,317,3,0,0,0,Wed Jan 11 16:52:07 +0000 2017,,"Washington, DC",Barry Obama,22517,all muslim are,muslim,IAM_BarryObama,Sat Sep 23 03:20:04 +0000 2017,I just had a chance to meet with some extraordinary Muslim Americans from across the country who are doing all sorts of work.,819225386701574145
6001,1,21,22,0,3,0,Tue May 17 07:51:36 +0000 2016,8.178894862479688e+17,"California, USA",SAVE AMERICA FIRST,2851,all muslim are,muslim,foxmoorestates,Sat Sep 23 03:07:36 +0000 2017,@OliviaVivianne @LauraLoomer @Uber Any other driver would have been fored for discrimination.Iwonder if this Muslim… https://t.co/cmsdnsUY01,732478661899603970
6002,0,134,632,0,1,0,Mon Jul 11 01:31:16 +0000 2016,,"Midtown, Manhattan",Carl McCarthy,968,all muslim are,muslim,ny_flaneur,Sat Sep 23 02:34:48 +0000 2017,"Tajikistan, a Muslim country, bans beards and Arabic names in bid to quash Islamic extremism - via @TheEconomist https://t.co/fd49SghpOq",752314280758931456
6003,0,1882,22,0,0,4,Wed Dec 30 01:16:24 +0000 2015,,"Flyover Country, USA",Patriot Journal,7279,all muslim are,muslim,OnlinePatriots,Sat Sep 23 02:25:06 +0000 2017,Muslim refugees are demanding Trump let them into America and give them all the welfare benefits they need!... https://t.co/jSSvINnwU7,4675561130
6004,0,1823,2441,0,0,0,Mon Nov 10 04:04:57 +0000 2008,,Boston USA,RichardCurtin,1491,all muslim are,muslim,RichardCurtin,Sat Sep 23 01:41:04 +0000 2017,"This is EXACTLY how it is going to happen around the whole USA. The ""asian"" gangs of Europe... are all MUSLIM. Wake… https://t.co/P6GaiK2Pb0",17280364
6006,17,434,0,1,0,12,Mon Apr 24 08:07:31 +0000 2017,,Australia,Muslims Down Under,156,all muslim are,muslim,MuslimsDwnUnder,Sat Sep 23 00:18:48 +0000 2017,"Muslim women are achieving in all walks of life. #Islam prescribes education for both men and women equally.

https://t.co/ObupCk62Yd",856419316136148992
6007,1,2306,2279,0,1,0,Fri Nov 28 12:14:58 +0000 2008,1660652624.0,Canada,TruckerinDataScience,27157,all muslim are,muslim,MontrealIndian,Fri Sep 22 23:24:51 +0000 2017,@100Fists There are more than 860 Right Wing so called Conservative Canadians Private Facebook groups all are happy… https://t.co/T1IF64jJMV,17706907
6008,1,91,283,2,1,0,Sun Sep 11 16:18:28 +0000 2016,453473029.0,"Pyongyang, DPK",NotYourAverageJoe,340,all muslim are,muslim,hockey_dad4life,Fri Sep 22 21:48:46 +0000 2017,"@tomhfh Uber drivers, mostly Muslim migrants, are raping women all over the world. How is uber going to prevent this? #uberlondon #uberrape",775005597024608257
6009,0,39137,167,0,0,0,Tue Jan 13 15:56:51 +0000 2015,,"New York, NY",Independent US,21871,all muslim are,muslim,IndyUSA,Fri Sep 22 21:29:09 +0000 2017,All you need to know about Trump's extreme new 'Muslim ban' replacement https://t.co/1pts0mpD70,2976653309
6010,1,1051,1212,0,4,0,Sat Jan 28 01:37:49 +0000 2017,8.656414008969544e+17,"United States of America, ",Southern Sassey,7444,all muslim are,muslim,ninasuth1471,Fri Sep 22 21:17:20 +0000 2017,"@IAcceptThat @ConservativeGM @june_randeria @PrisonPlanet you empathize with them, &amp; no not all muslim are bad, one… https://t.co/vgs8nyd8fz",825155890697248768
6011,3,2640,392,0,0,2,Thu Jul 09 18:01:32 +0000 2015,3368080828.0,tx,✨,2972,all muslim are,muslim,kardhiddencard,Fri Sep 22 20:58:48 +0000 2017,"A lot of Muslim brothers are tweeting “He’s human. We all fall into temptation, etc. Don’t expect NAK to be perfect.”",3368080828
6012,0,202,653,0,1,0,Tue Nov 01 16:45:35 +0000 2011,364632749.0,United States,x1bncwn,15982,all muslim are,muslim,x1bncwn,Fri Sep 22 20:15:00 +0000 2017,@poncho_nevarez All of these are better options than a muslim.,402827330
6013,3,8467,8035,0,8,1,Mon Dec 23 02:24:45 +0000 2013,582726398.0,USA,Saint Brian,252685,all muslim are,muslim,AWorldOutOfMind,Fri Sep 22 19:49:45 +0000 2017,@mikecannytalk @MrAnderson3417 @GardenerN21 @epiphany_zone @david_gould_ @mommaG245 @cparham65 @nitronut128… https://t.co/Vzzmrm8WuL,2258357868
6014,2,1317,478,0,0,1,Fri Jul 15 19:23:37 +0000 2016,,Croydon,Toilet Seat Becky💋,631,all muslim are,muslim,ToiletSeatBecky,Fri Sep 22 19:13:11 +0000 2017,We are all Muslim.,754033695691010048
6015,1,653,583,0,0,0,Sun Jul 08 18:16:11 +0000 2012,630415798.0,"Birmingham, AL",hiphophead,5242,all muslim are,muslim,big_G7,Fri Sep 22 18:55:01 +0000 2017,"And the muslim brotherhood , who are all extremist isalmists that do not belong in the modern world",630415798
6016,0,150,79,0,0,0,Fri Jan 30 02:18:22 +0000 2009,,Texas,Ray Waits,14776,all muslim are,muslim,raywaits,Fri Sep 22 18:18:46 +0000 2017,"John McCain, you and Hillary and Obama are anti-human. It takes all three of you to register an IQ. A Muslim, a socialist and a fool.",19749413
6017,0,618,78,0,1,1,Tue May 29 22:56:52 +0000 2012,759251.0,"Daytona Beach, FL",🔫🇺🇸Evan Klocinski,4683,all muslim are,muslim,EvanKlocinski,Fri Sep 22 18:12:11 +0000 2017,@CNN All they need to do is FIRE the Muslim drivers that are raping their customers. Problem solved.,594108328
6018,0,157,213,0,1,0,Wed Nov 16 01:30:02 +0000 2016,17061263.0,United States ,Love of Country,6589,all muslim are,muslim,4LVOFGODCOUNTRY,Fri Sep 22 17:51:21 +0000 2017,"@netanyahu MSM,DNC, Illuminati, Muslim,Brotherhood are all part of GLOBALIST that hate Pres. Trump's U.N.  SPEECH
S… https://t.co/OHboh1vwqp",798699616594264064
6019,37,17690,1233,0,0,23,Sun May 29 22:33:29 +0000 2016,7.370492503668204e+17,Canada,Yasmine Mohammed,18519,all muslim are,muslim,ConfessionsExMu,Fri Sep 22 16:58:30 +0000 2017,"Not just in Egypt. All over the Muslim world. In the UAE, Friday mosque sermons are vetted by the government.",737049250366820356
6020,4,3145,2239,0,8,0,Sat May 31 21:26:53 +0000 2008,2571168301.0,California,The Cackling Clown,40969,all muslim are,muslim,tomison61,Fri Sep 22 16:57:34 +0000 2017,@ntvnyr173 @lsmith4680 @gsteck74 @Fusion4Trump @9piecemixed @oldairforcedude @doubleagent1964 @mark_selby723… https://t.co/9C3tHiPaMD,14966484
6021,3,190,359,0,1,0,Sun Jun 14 17:36:17 +0000 2009,2097571.0,"Virginia, USA",Linda,4063,all muslim are,muslim,Atlantiso1,Fri Sep 22 16:39:59 +0000 2017,@cnni No one believes those votes are not rigged. After all the misery she has caused in her country with muslim immigrants? No way.,47133990
6023,0,201,437,0,0,0,Sat Aug 22 18:05:21 +0000 2015,,Romania,Struggling☪muzzie,3718,all muslim are,muslim,dacianmuslim,Fri Sep 22 15:41:36 +0000 2017,"Trigger??
You are a fat ugly Muslim convert female ... — Im not the one getting all spastic on anon because ... https://t.co/NtNYzmCjic",3435803656
6024,3,1040,514,0,0,2,Wed Mar 28 01:33:34 +0000 2012,,"West Chester, Pa",West Chester SGA,829,all muslim are,muslim,WCU_SGA,Fri Sep 22 15:33:37 +0000 2017,Come out and support the Muslim Student Association! This event is open to all students. Tickets are $5! https://t.co/lkqwzl1xlH,538626742
6027,0,250,190,0,1,0,Sun Jul 28 03:49:18 +0000 2013,1471542956.0,"Indianapolis, IN",Joe Gehret,4396,all muslim are,muslim,joegehret,Fri Sep 22 14:26:23 +0000 2017,"@ebruenig 1) First of all, calm down.  Re-tweets don't imply endorsement.  Yes, very provocative, but thoughtful. M… https://t.co/BW6JIHhlBo",1626938976
6028,0,859,1080,0,6,0,Mon Jan 30 14:16:10 +0000 2017,195553045.0,United States,ancientsoul,7735,all muslim are,muslim,Conservative975,Fri Sep 22 14:23:04 +0000 2017,@gregoryjdykes @thehill @SenJohnMcCain @SenatorCollins @lisamurkowski @SenDeanHeller There's a Muslim terrorist tra… https://t.co/R75oBgtAcS,826071508892147712
6029,1,204,906,0,1,0,Wed Aug 24 16:16:15 +0000 2011,26230848.0,"Washington, USA",Drew Miller,3579,all muslim are,muslim,DrewMiller13,Fri Sep 22 14:22:59 +0000 2017,@LifeInSota Me and 13 of my 14 employees are Christian. I do have a Muslim as well. Yet we all hear all the time ho… https://t.co/8vxCEje5c0,361321564
6030,1,208,85,0,0,0,Thu Nov 10 20:23:51 +0000 2016,,"Villanova, PA",Villanova Theology,481,all muslim are,muslim,NOVATheology,Fri Sep 22 14:00:41 +0000 2017,TODAY Fri 9/15 1:30PM Muslim prayer room (John Barry Hall 2nd Fl) for Jummah Muslim prayer. All are welcome.,796810622289768449
6031,2,1693,1584,0,0,2,Mon Mar 04 19:58:30 +0000 2013,,"Washington, DC",Chet Nagle,7580,all muslim are,muslim,ChetNagle,Fri Sep 22 13:43:23 +0000 2017,Muslim activists are anti-American scum willing to be slaves under Sharia law. They can whip and stone each other a… https://t.co/A9d7zUsuFe,1242109663
6032,3,2414,5001,0,0,0,Sat Oct 03 10:11:03 +0000 2015,,Ireland,KIERAN SPURSLIFE,10376,all muslim are,muslim,gloryglorythfc1,Fri Sep 22 13:09:51 +0000 2017,"I can't understand what this religious war is all about..Catholic, protestant,Hindu, Muslim,Buddhist etc..shur we are all Christians. ...😨😨",3851436988
6033,0,980,4279,0,1,0,Sat Apr 11 23:38:51 +0000 2015,159493519.0,"St. Catharines, Ontario",Robbierocks905🇨🇦,31406,all muslim are,muslim,starlithero,Fri Sep 22 12:44:05 +0000 2017,"@Dee_loot But yes with all that being said, Muslim ban Donald Trump and taking in Muslims from the United States Ju… https://t.co/qPYptNhw9Z",3150608125
6035,1,282,618,0,3,0,Thu Oct 22 20:07:49 +0000 2009,1327112209.0,"Massachusetts, USA",Jess Norman,3109,all muslim are,muslim,_JeSsaLyNnE_,Fri Sep 22 12:10:29 +0000 2017,@Jackhop14 @Jeriwhoo @sassygayrepub Muslim's aren't the issue. EXTREMISTS are. Extremists of all different religion… https://t.co/sNrrnpF83D,84412225
6036,2,4931,4577,0,3,1,Sun Jul 10 10:20:53 +0000 2011,138478972.0,"Ohio, USA",Wtfdoicare,43914,all muslim are,muslim,wtfdoicare33,Fri Sep 22 11:17:49 +0000 2017,"@CruickshankPaul @selectedwisdom Maybe you Should Send to @realDonaldTrump ,Since he thinks The Terrorists are All Muslim !",332744131
6037,0,33,17,0,2,0,Tue Feb 28 13:10:06 +0000 2017,2458223396.0,"Bradenton, FL",Paul Carl,1122,all muslim are,muslim,PaulCarl12Carl,Fri Sep 22 09:34:54 +0000 2017,@niaataa @TrueIslamUSA Here are Muslim refugees bringing rape to America. We need to get rid of all Muslim refugees… https://t.co/ZKsJiMHeEP,836564132979703809
6038,0,351,494,1,1,0,Mon Jun 08 20:28:06 +0000 2009,16012783.0,New York,Critical Mas,20538,all muslim are,muslim,RealCriticalMas,Fri Sep 22 06:21:45 +0000 2017,@thedailybeast Christian fundamentalists are NO different than Muslim hardliners. #religion IS the Mother of all evil.,45661369
6040,1,1681,2386,0,1,0,Fri Jul 24 17:47:16 +0000 2009,103245739.0,United States,Innov8,111857,all muslim are,muslim,pliersnwires,Fri Sep 22 04:02:33 +0000 2017,@ggiittiikkaa  time Bengali Muslims are disenfranchised. All are Bangladeshis and there is no such thing as Indian Bengali Muslim,59843216
6041,1,439,1542,0,3,0,Fri Jul 11 04:04:29 +0000 2014,9.07342518395777e+17,"New York, NY",Fred Nezami 🇦🇫🇺🇸,420,all muslim are,muslim,FredNezami,Fri Sep 22 03:55:42 +0000 2017,"@Hoppppaaaa @NATOmonitor @realDonaldTrump If you are in the U.S., a free nation, you'll see missionaries of all sor… https://t.co/o3gEJPXvCR",2616636144
6042,0,375,766,1,0,0,Wed Dec 05 06:48:21 +0000 2012,,"Broken Arrow , Oklahoma",Clark,4798,all muslim are,muslim,bclark302,Fri Sep 22 03:26:38 +0000 2017,"UK Muslim rape gang: “All white women are good for one thing, for men like me to f*** and use as trash” https://t.co/o2Ik0yfffv #Islam",990356426
6043,0,375,766,4,0,0,Wed Dec 05 06:48:21 +0000 2012,,"Broken Arrow , Oklahoma",Clark,4798,all muslim are,muslim,bclark302,Fri Sep 22 03:26:02 +0000 2017,Muslim Rape Gang: 'All White Women are Good for One Thing' https://t.co/KOnDZjNSZ8 #Islam #MuslimBan #MAGA #Muslims,990356426
6044,0,649,183,0,0,0,Tue Apr 24 11:53:29 +0000 2007,,Toronto,Shey Sewani,11728,all muslim are,muslim,sheysewani,Fri Sep 22 02:29:10 +0000 2017,"I'm really glad all those Arab Muslim countries are helping Burma.

ohh right.",5462062
6045,0,1765,1105,0,0,0,Tue Jun 13 15:34:46 +0000 2017,,"New York, NY",Far Right Watch,20468,all muslim are,muslim,Rightwatchers,Fri Sep 22 01:07:15 +0000 2017,Moderate Muslim: Where Are All The Moderate White Christians Denouncing Planned Parenthood Shooting? https://t.co/dxSMGJHuHr,874651262943473665
6046,0,399,374,0,6,0,Wed Aug 03 02:39:58 +0000 2011,1861750178.0,Detroit/Mount Pleasant,Bryan Zazaian 👳🏽,20125,all muslim are,muslim,ThatKidZaza,Fri Sep 22 01:03:08 +0000 2017,@brannablue @TomMcMillan93 @TurkicPilgrim @MarditDS @JonathanMallard @SmugToucanNews I'm Muslim. I don't believe an… https://t.co/Q2xx6ahATA,347619474
6047,3,1477,1883,0,2,3,Sat Apr 22 15:14:40 +0000 2017,236267832.0,"Boston, MA",TuckerFace,11553,all muslim are,muslim,MiloBrady12,Fri Sep 22 00:51:09 +0000 2017,"@THE__M0NK @kwilliam111 ...documented now that it's been exposed. Plz be better informed on it. Btw, these Muslim r… https://t.co/1rRv0Bvnwr",855802038516580352
6048,6,6246,5810,0,1,4,Wed Aug 10 19:13:16 +0000 2011,275276082.0,USA,Rods and Guitars,145254,all muslim are,muslim,rodsandguitars,Fri Sep 22 00:21:57 +0000 2017,"@Thomas1774Paine It is, he is right, the illegal aliens, Muslim invaders, Communist Infiltrators, Antifa, BLM, libe… https://t.co/PwYVVnoKSu",352532987
6049,0,95,183,0,1,0,Mon Jan 25 00:53:00 +0000 2016,3297022953.0,"Pleasantville , NJ ",Luz e Rodriguez,5169,all muslim are,muslim,LuzeRodriguez6,Thu Sep 21 23:48:28 +0000 2017,@kwilli1046 All my Muslim friends love and respect the  American 🇺🇸! Who specifically are you talking about? One cr… https://t.co/V0FnGTVMkf,4843803699
6050,1,476,981,2,2,0,Thu Jul 09 21:55:28 +0000 2009,,Los Angeles,45≠Normal,5489,all muslim are,muslim,HSCactor,Thu Sep 21 23:12:00 +0000 2017,"All y'all are welcome to #hijirah over to our place for #Higiri
(¿Medina in exile, no?)
@GrokNation piece by @pracca
https://t.co/Mhg4OJYhaj",55375320
6051,1,299,230,0,0,0,Sat Mar 25 22:35:40 +0000 2017,,"New Mexico, USA",lily™,3896,all muslim are,muslim,jinshearts,Thu Sep 21 22:56:50 +0000 2017,"y'all are really tryna say the boy who was educated enough to not touch a muslim girl so he didn't offend her religion, got dreads?",845766158435282944
6052,1,168,634,0,4,0,Sun Aug 24 20:41:08 +0000 2014,7.062214867222979e+17,"Seattle, WA",wwylea,2879,all muslim are,muslim,wwylles,Thu Sep 21 22:33:45 +0000 2017,"@not_mqrk @Slate @Marriott You can argue all day if you like but IMO, they ARE a Muslim hate group. @Marriott shoul… https://t.co/zizdTc11Bj",2763910490
6053,0,26,180,0,2,0,Wed Jan 29 14:15:43 +0000 2014,9.076884670014218e+17,"Ohio, USA",Terry johnson,1196,all muslim are,muslim,htfedup,Thu Sep 21 22:20:24 +0000 2017,"@WillDo37552373 @CNN Listen up- not all MX are illegals, not illegals are MX, not all ME are Muslim, not all muslim… https://t.co/od83kTsUVx",2312020414
6054,0,1763,79,0,3,0,Mon Apr 04 22:14:03 +0000 2011,4717892303.0,"New Jersey, USA ",Justin L. Petaccio,41529,all muslim are,muslim,justinpetac,Thu Sep 21 21:59:21 +0000 2017,@V_of_Europe @Chris11962 @realdonaldtrump The Muslim animals know exactly what they are doing. It's all a part of t… https://t.co/qvlNnCWGLn,277200431
