# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Classification
0,3726,11,0,0,0,Sat Apr 29 23:10:28 +0000 2017,,"Kentucky, USA",Siresays,3519,spade,black,Siresayshop,Tue Sep 26 09:15:36 +0000 2017,"Like and Share if you want this  Panic! Disco kate spade case, lirycs samsung ... https://t.co/o5gJuxhQyX https://t.co/0bVvKhPv6v",858458490049708032,Hate speech
0,3726,11,0,0,0,Sat Apr 29 23:10:28 +0000 2017,,"Kentucky, USA",Siresays,3519,spade,black,Siresayshop,Tue Sep 26 08:53:03 +0000 2017,"Panic! Disco kate spade case, lirycs samsung galaxy phone case 

Buy one he ... https://t.co/zDSATLVN6O https://t.co/W7LgnFrb6t",858458490049708032,Hate speech
1,1312,1407,0,1,0,Mon Dec 17 00:03:03 +0000 2012,1609833792.0,"Raleigh, NC",Joseph Hope,24645,spade,black,josephishope,Tue Sep 26 08:31:32 +0000 2017,"@hgmackinnon Um, let's call a spade a spade.",1016343301,Hate speech
0,491,313,0,0,0,Wed Jun 20 18:39:22 +0000 2012,,texas,christina.,33021,spade,black,chrissstinnna,Tue Sep 26 06:50:05 +0000 2017,that’s david spade. have some respect. https://t.co/6da1AX7ukK,613657253,Hate speech
1,2525,2605,0,0,1,Sun Jun 13 00:21:33 +0000 2010,,"Philadelphia, PA",Dagmawe Berhanu,122855,spade,black,dagthapoet,Tue Sep 26 06:39:18 +0000 2017,Is that David spade https://t.co/uzfZpvnzeI,155048431,Hate speech
1,15447,14189,1,1,2,Thu Oct 17 22:35:01 +0000 2013,,"Tucson, AZ",Alexis Nicole,669328,spade,black,BigEbaySales,Tue Sep 26 06:07:44 +0000 2017,Check out Women's Kate Spade Size 10B Leather Stiletto High Heel Shoes Italy #katespadenewyork https://t.co/Ppl1qC3BWq via @eBay,1967731837,Hate speech
1,1170,423,0,0,0,Thu Aug 29 23:00:07 +0000 2013,,"Huffman, TX",allyse,13240,spade,black,allysemartin,Tue Sep 26 05:29:06 +0000 2017,"much respect for kurt cobain , but this is definitely david spade 💀 https://t.co/cCPbtkO2IT",1711163382,Hate speech
0,2392,2315,0,0,0,Sun Jul 15 14:02:23 +0000 2012,,Texas,🌸✨,30687,spade,black,boochiethis_,Tue Sep 26 04:58:50 +0000 2017,Big Mac Darryl spade and Chris friend I can not wait till one night y'all all here together ☺️,636206047,Hate speech
0,1103,290,0,1,0,Tue May 17 05:47:40 +0000 2016,8.479475067175567e+17,"Houston, TX",‏ً,7104,spade,black,Vehnoms,Tue Sep 26 04:38:16 +0000 2017,@PurpIex spade lives in Arizona get him banned,732447472807755776,Hate speech
1,1103,736,0,1,0,Sat Dec 10 02:23:59 +0000 2011,766841792.0,"Sacramento, CA",meg 🐹:),74551,spade,black,megalvz,Tue Sep 26 04:28:50 +0000 2017,@drunkmak But specifically fuck crusty ass david spade,433037952,Hate speech
0,3092,1514,0,0,0,Wed Nov 25 21:21:22 +0000 2009,,301 • orLando,SAILOR GOON,205773,spade,black,hildasmood,Tue Sep 26 04:23:57 +0000 2017,"😂 we can still support and call a spade a spade. shawty gets my social media engagement,I start off the sing along… https://t.co/8eeJzLcY0i",92614399,Hate speech
0,267,904,0,1,0,Wed Aug 07 14:27:05 +0000 2013,37824341.0,"Short Hills, NJ",Monty Capuletti ☘,4098,spade,black,Monty1Capuletti,Tue Sep 26 03:06:44 +0000 2017,"@AdamSchein Love McDonough...spade a spade ♠️ 
Arians kicked that one and McDonough kicked him",1653104065,Hate speech
2,1042,345,0,0,0,Sun Jun 29 20:21:37 +0000 2014,,"Columbus, OH",liv,33334,spade,black,oliviaoney,Tue Sep 26 02:54:01 +0000 2017,yall never heard of david spade smh https://t.co/MHyOkqmfqC,2654247226,Hate speech
0,33,139,0,2,0,Fri Feb 28 05:39:09 +0000 2014,118845216.0,United States,GianCarlo Patriota,1357,spade,black,DAB23511545,Tue Sep 26 02:44:59 +0000 2017,"@SheriffClarke @LeahR77 Doesn't fit their narrative, thanks for calling a spade a spade!",2365129116,Hate speech
1,57,107,0,2,0,Tue Jul 26 21:41:18 +0000 2016,1367531.0,"Ottawa, Ontario",Chris Rickard,809,spade,black,ChrisByronRicky,Tue Sep 26 02:28:40 +0000 2017,@FoxNews @Richardafowler No he called a spade a spade!Not even about race anymore ! It's about not liking him as pr… https://t.co/T1GDmweehr,758054613454958599,Hate speech
0,279,134,1,1,0,Mon Apr 27 10:56:42 +0000 2009,,"Glen Burnie, MD",Hilda Ali Said,17691,spade,black,hildaarchstar,Tue Sep 26 02:22:23 +0000 2017,I just added this to my closet on Poshmark: Kate spade keds with pom pom fur ball. https://t.co/QZqnpGoIr6 via @poshmarkapp #shopmycloset,35716293,Hate speech
0,279,134,1,1,0,Mon Apr 27 10:56:42 +0000 2009,,"Glen Burnie, MD",Hilda Ali Said,17691,spade,black,hildaarchstar,Tue Sep 26 02:21:54 +0000 2017,I just added this to my closet on Poshmark: Kate spade card wallet. https://t.co/NxTmbtJUiU via @poshmarkapp #shopmycloset,35716293,Hate speech
0,279,134,1,1,0,Mon Apr 27 10:56:42 +0000 2009,,"Glen Burnie, MD",Hilda Ali Said,17691,spade,black,hildaarchstar,Tue Sep 26 02:21:30 +0000 2017,I just added this to my closet on Poshmark: Kate spade maise keychain. https://t.co/twYIBFCnh3 via @poshmarkapp #shopmycloset,35716293,Hate speech
0,279,134,1,1,0,Mon Apr 27 10:56:42 +0000 2009,,"Glen Burnie, MD",Hilda Ali Said,17691,spade,black,hildaarchstar,Tue Sep 26 02:20:53 +0000 2017,I just added this to my closet on Poshmark: Kate spade colorful snake ring. https://t.co/yWhkW7GRqS via @poshmarkapp #shopmycloset,35716293,Hate speech
0,58,108,0,2,0,Thu Jun 26 01:14:23 +0000 2014,7.869831373686784e+17,"New York, NY",yserbius Gandalf,2430,spade,black,YserbiusG,Tue Sep 26 00:59:49 +0000 2017,"@diego_spade @rogerwaters this info is quite late in the game, the tour is almost finished, for anyone interested I… https://t.co/vlHEryMPDP",2642362011,Hate speech
0,415,1952,0,2,0,Sat Aug 26 00:39:56 +0000 2017,7.699616881415373e+17,USA,Mike T,1278,spade,black,miket24552,Tue Sep 26 00:51:18 +0000 2017,@Kristib43042441 @SenJohnMcCain Sometimes you have to call a spade a spade,901242774594433024,Hate speech
1,10105,10175,0,0,1,Mon Aug 25 22:32:50 +0000 2014,,United States,Cookie,230118,spade,black,YMcglaun,Tue Sep 26 00:32:07 +0000 2017,Honey calling a spade a spade has nothing to do with measurement of class or maturity. https://t.co/L8dzRi8IiX,2751254297,Hate speech
0,1352,717,0,0,0,Sun Jun 21 23:27:27 +0000 2009,,"Fresno, CA",The_Drip,61351,spade,black,The_Drip,Tue Sep 26 00:25:10 +0000 2017,Nigga that’s David spade https://t.co/lyD8DFEZAX,49465464,Hate speech
2,5389,5062,0,2,0,Sun Apr 19 22:27:43 +0000 2009,890891.0,Ghettoville USA ,Committee Podcast,11957,spade,black,Adolphus_Savage,Tue Sep 26 00:12:09 +0000 2017,@BleacherReport @JBizsm Thanks coach pop for calling a spade ♠️ a spade ♠️ https://t.co/gRwavP4GaJ,33328510,Hate speech
0,58,108,0,1,0,Thu Jun 26 01:14:23 +0000 2014,7.869831373686784e+17,"New York, NY",yserbius Gandalf,2430,spade,black,YserbiusG,Mon Sep 25 23:29:38 +0000 2017,"@diego_spade This thing about having a Virtual Zappa touring doesn't seem quite right, one thing to do it as a one… https://t.co/2xIOVXQzgc",2642362011,Hate speech
1,264,174,0,0,0,Wed May 20 04:34:47 +0000 2009,,"Chicago, IL",lil red,21893,spade,black,GingOffTheHing,Mon Sep 25 22:58:39 +0000 2017,Is that David spade https://t.co/JDt7jrnEjy,41296906,Hate speech
1,2271,707,0,1,0,Mon Jun 20 15:36:54 +0000 2011,177564016.0,"Fort Dodge, Iowa",Eric Pratt,25481,spade,black,MessengerSports,Mon Sep 25 22:32:14 +0000 2017,@SteveDeaceShow I wish we would really just call a spade a spade and admit we are paying a dear price for the syste… https://t.co/yLRCyLlgza,320814753,Hate speech
0,1175,5002,0,0,0,Mon Nov 09 03:59:29 +0000 2009,,"Seattle, Washington",Shop Play Relax ™,66165,spade,black,ShopPlayRelax,Mon Sep 25 22:30:18 +0000 2017,kate spade new york Pave Knot Clear/Gold Stud ... https://t.co/Ou9mBg9cYb,88586925,Hate speech
2,420,273,0,0,0,Mon Jun 02 20:24:54 +0000 2014,,"Chicago, IL - Newark, NJ",mas.,22226,spade,black,NorwoodTheThird,Mon Sep 25 22:20:45 +0000 2017,I used to spend so much $ in kate spade smh,2542093344,Hate speech
0,132,782,0,1,0,Mon Nov 30 22:49:08 +0000 2015,22535914.0,"Houston, TX",La Femme Eliza,2602,spade,black,ohlalalafemmeE,Mon Sep 25 20:07:08 +0000 2017,@markedly Is that David spade ?,4414327399,Hate speech
0,61,2,0,0,0,Thu Apr 20 21:06:40 +0000 2017,,US,WHOA Dope Sneakers,356974,spade,black,DopeSneakersBru,Sun Sep 24 12:08:20 +0000 2017,kate spade KED'S FOR KATE SPADE sneakers lame glitter silver https://t.co/pbRlRLf5Ma,855165842991992832,Hate speech
1,345,332,0,2,0,Thu May 12 05:01:10 +0000 2016,22657153.0,"Denver, CO",Sanjana,10246,spade,black,eocxx,Sun Sep 24 08:39:09 +0000 2017,@DavidSpade @BRANDONWARDELL I honestly thought it was David spade lmao,730623831350464512,Hate speech
0,300,1554,0,2,0,Sun Feb 12 14:15:43 +0000 2012,8.696041080550523e+17,"ransomville, new york",michael schroeder,6465,spade,black,apushms67,Sun Sep 24 07:57:54 +0000 2017,"@NateGCurry @TheBuffaloNews I have two podiums be ready to debate me, first, and prove that ""a spade, is a spade.""… https://t.co/wTZGO32Sto",490385275,Hate speech
2,12,109,0,4,0,Thu Oct 22 13:27:39 +0000 2009,35039490.0,Chicago,olajide,445,spade,black,bigmoney3849,Sun Sep 24 07:48:32 +0000 2017,@MarkDice @KingJames @StephenCurry30 Let's call a spade a spade @markdice the statement made by the president was a… https://t.co/w4tLlRvESM,84324194,Hate speech
0,538,400,0,0,0,Wed Mar 19 21:20:19 +0000 2014,,"Detroit, MI",808Ghost⛺️,4723,spade,black,org_ghost,Sun Sep 24 07:17:01 +0000 2017,on spade i b to focused on my brands to worry bout what other mfs got goin on..,2398465230,Hate speech
0,5835,1107,0,2,0,Thu Aug 11 13:48:56 +0000 2011,84555961.0,"New York, NY",k austin collins 😇™,34453,spade,black,melvillmatic,Sun Sep 24 06:08:48 +0000 2017,@SophyRomvari @grahamcarterr that’s legit david spade lmfao,353054875,Hate speech
0,148,494,1,1,0,Thu Dec 04 06:33:53 +0000 2014,93069110.0,"California, USA",TR$hgn%0,15022,spade,black,WakeLakeAustin,Sun Sep 24 05:38:39 +0000 2017,@maggieNYT Wth? Call a spade a spade. He's a white supremacist. This isn't a culture war. #getaclue,2904724569,Hate speech
4,199,156,0,1,0,Fri Sep 14 07:42:26 +0000 2012,7.602304699254292e+17,Anderson CA,Royce Andrew Ellena,2009,spade,black,EllenaRoyce,Sun Sep 24 05:13:11 +0000 2017,@AcE_____o_spade  oi where the wild brumbies at?,822875990,Hate speech
0,181,638,0,2,0,Sat Jul 30 17:28:51 +0000 2011,536490917.0,"Dallas, Tx",Spencer P,1720,spade,black,SpencerPrson,Sun Sep 24 03:12:07 +0000 2017,@Sporty1546 @BenHowe I guess It's time to call a spade a spade... https://t.co/5CTXEAcTo9,345479169,Hate speech
0,5,55,0,1,0,Wed Apr 13 16:54:18 +0000 2011,9300262.0,Inglewood California,Carla Bravo,113,spade,black,CBTWEETN,Sun Sep 24 02:31:15 +0000 2017,@politico Don't callTrump a bum....he's a DOTARD.  call a spade a spade!,281622239,Hate speech
27,1032,862,0,1,17,Thu Jul 17 03:26:40 +0000 2014,,"Donaldsonville, LA",yung carter 🤘🏾,30473,spade,black,PlayboyCart,Sun Sep 24 02:09:18 +0000 2017,"Momma workin, daddy dead, I just wanted a hug...why you think we spill the spade when we go to the club? @MeekMill https://t.co/kRtLTJmDAF",2652760904,Hate speech
0,616,4,0,0,0,Wed May 31 05:48:28 +0000 2017,,"New Jersey, USA",LulaRoe Amanda Trout,230,spade,black,TOMANDASHOW,Sun Sep 24 01:55:28 +0000 2017,Mystery bags still up til Monday!Someones getting an amazing Kate spade bag! Others are winning BLACK leggings https://t.co/gfbfVg6zHR,869792673892376576,Hate speech
0,279,134,1,1,0,Mon Apr 27 10:56:42 +0000 2009,,"Glen Burnie, MD",Hilda Ali Said,17691,spade,black,hildaarchstar,Sun Sep 24 01:11:46 +0000 2017,I just added this to my closet on Poshmark: Kate spade colorful snake ring. https://t.co/yWhkW7GRqS via @poshmarkapp #shopmycloset,35716293,Hate speech
2,1402,2606,0,2,0,Tue Sep 09 09:05:41 +0000 2008,35619835.0,Australia,Jeffrey 🌈 Campbell,41045,spade,black,joxer,Sun Sep 24 00:03:51 +0000 2017,"@deemadigan @Forthleft2 Let’s call a spade a spade, they are Nazi dickheads, the choice of event venue was delibera… https://t.co/k825nAMJHD",16199882,Hate speech
0,74,427,0,2,0,Sun May 31 16:16:28 +0000 2015,35586563.0,Hampton,DStrick,49,spade,black,dvstrickland071,Sat Sep 23 23:45:37 +0000 2017,@jemelehill @jemelehill he calling a spade a spade,3304780349,Hate speech
0,22,37,0,2,0,Thu Jul 19 04:45:41 +0000 2012,704373253.0,"Houston, USA",Mukesh Singh,3810,spade,black,mukisingh,Sat Sep 23 23:44:03 +0000 2017,@sumanM10 @saumyaranjanm And aftr tdy u also wl see thngs wth rght frame and call spade a spade,704373253,Hate speech
0,1590,164,0,0,0,Tue Dec 22 08:08:33 +0000 2009,,NYC,718 & Heartbreak,74625,spade,black,JadedCobain,Sat Sep 23 23:27:20 +0000 2017,I personally never cared for the girl because of the reputation she was known to have ... but let’s call a spade a spade for real,98583807,Hate speech
0,3447,1635,0,3,0,Tue Apr 16 02:37:49 +0000 2013,1355877733.0,"Groton, SD",Hair Farmer 2.0,4900,spade,black,schuelkecorn,Sat Sep 23 23:24:17 +0000 2017,"@PFSagronomyguy @RobertsAmor @justinfastert Shouldn't say all 11 are cheaper. But I can name 3 that are. 

Just calling a spade a spade, yo",1355877733,Hate speech
0,13363,9904,0,0,0,Wed May 13 16:14:24 +0000 2009,,"Brooklyn, NY",Issa GC 👑🔥🇾🇪,116896,spade,black,TheNotoriousGC,Sat Sep 23 23:15:28 +0000 2017,I've been calling it a spade for years. It is what it is.,39781517,Hate speech
2,63,551,0,0,0,Fri Apr 12 22:47:57 +0000 2013,,Canada,Ms. McAwesome,1456,spade,black,McAwesome1989,Sat Sep 23 23:15:15 +0000 2017,"Let’s call a spade a spade. Donald Trump is an uncaring, racist ass wipe.",1347902749,Hate speech
1,27,61,0,1,0,Fri Jun 09 15:52:35 +0000 2017,435298951.0,"Richmond, VA",GREA$Y6️⃣,463,spade,black,codeinepappy,Sat Sep 23 23:15:05 +0000 2017,@Tha_Real_DeeJay Well we're killing the innocent ones so call a spade a spade ain't none of it right but give af when it's black on black,873206198128062468,Hate speech
0,688,859,0,1,0,Mon Apr 10 18:22:54 +0000 2017,1008700580.0,"Houston, TX",Rogue Houston Astros,7244,spade,black,RogueAstros,Sat Sep 23 23:13:40 +0000 2017,@swanlakelibra Not offended. Just calling a spade a spade,851500753222983680,Hate speech
0,1016,806,0,0,0,Tue Mar 05 00:30:11 +0000 2013,,"Johnstown, PA",Joshua Thicklin,30047,spade,black,JoshThicklin53,Sat Sep 23 23:11:23 +0000 2017,Momma always told me never be afraid to call a spade a spade 🤷🏾‍♂️♠️,1242521713,Hate speech
1,179,321,1,0,0,Fri Jul 15 19:03:47 +0000 2011,,"Scotts, MI",Peter Militzer,404,spade,black,MilitzerPeter,Sat Sep 23 23:02:13 +0000 2017,"Love is like a deck of cards. You start w/a diamond &amp; 2 hearts, and end up wanting a club &amp; a spade. #onceuponawoodward",336105326,Hate speech
1,327,216,0,0,0,Tue Jun 23 23:07:30 +0000 2009,,"Long Beach, CA",katie ∞ mendoza ❂☪,20042,spade,black,katiealexandrra,Sat Sep 23 23:01:06 +0000 2017,"one time alex got me a kate spade purse, ulta gift card, AND.. a poppy seed muffin &amp; i have to say that muffin was the best possible idea😌😂",50133850,Hate speech
0,60,118,0,1,0,Tue Jan 10 15:26:25 +0000 2017,8980312.0,"Nampa, ID",David Dombeck,752,spade,black,doubleda75,Sat Sep 23 22:46:46 +0000 2017,@IdahoStatesman I like it Trump calling a spade a spade,818841432005840896,Hate speech
0,89,868,3,0,0,Wed Jun 21 21:41:06 +0000 2017,,United States,Annie Pippins,892,spade,black,anniepippins617,Sat Sep 23 22:25:40 +0000 2017,New Kate Spade Hilo Backpack Black #katespadebackpack #katespadehilo #katespadehilobackpack https://t.co/UHFyaCo2Qu https://t.co/uG505NkQoo,877642558939185152,Hate speech
1,420,2572,0,2,0,Tue Apr 21 00:45:19 +0000 2009,24334714.0,"Columbus, OH",JWhit,4409,spade,black,JWhitty5,Sat Sep 23 22:23:50 +0000 2017,@ShawnOSU1 @DOMTIBERI I wouldn’t say that but yeah let’s call a spade a spade. JT’s ceiling was his freshman season.,33740800,Hate speech
0,107,309,0,3,0,Mon Jan 03 00:30:30 +0000 2011,21059255.0,Cancun,Bad Hombre,16101,spade,black,bro_mon1,Sat Sep 23 22:18:08 +0000 2017,@tedlieu Let's just call spade a spade-ol' whitey @realDonaldTrump &amp; @SpeakerRyan and followers didn't like a black… https://t.co/38sUif9tGS,233345588,Hate speech
0,438,785,0,1,0,Tue Jun 14 20:11:29 +0000 2011,281211121.0,"Ohio, USA",Morgan,26348,spade,black,QueenMo1707,Sat Sep 23 22:15:39 +0000 2017,@CierraFairchild Its worth it though. I’ve never had ANY problems with my Kate spade bags.,317349725,Hate speech
0,60,106,3,0,0,Sun Feb 05 03:01:56 +0000 2012,,Louisiana,Lissa Dumas,49,spade,black,lissa6785,Sat Sep 23 22:10:57 +0000 2017,I just received a reward: With a spade at the ready https://t.co/1pnr8pkgst #Android #Androidgames #Gameinsight,483503659,Hate speech
0,81,134,0,3,0,Sun Jun 19 18:00:34 +0000 2011,11347122.0,"Bowie, MD",TSH,1490,spade,black,tsh_esq,Sat Sep 23 22:04:30 +0000 2017,"@GavinNewsom @Luvvie This is why we call a spade, a spade. @realDonaldTrump is an open white supremacist, who will… https://t.co/65J900mlen",320315740,Hate speech
1,2553,2084,0,2,0,Fri Apr 16 16:36:43 +0000 2010,28123505.0, Plum Island,Sir,112010,spade,black,stephen2421,Sat Sep 23 21:58:23 +0000 2017,@ALibertarianIAm @GSDDogLover Cos calling a spade a spade is racist now. 😂,133787157,Hate speech
0,2836,3297,0,1,0,Wed Apr 01 15:14:25 +0000 2009,107229597.0,USA,Tired Libertarian,6328,spade,black,ALibertarianIAm,Sat Sep 23 21:47:09 +0000 2017,@GSDDogLover Nothing is treated as terror anymore.  What good are these guys if they can't call a spade a spade.,28123505,Hate speech
3,30,115,0,4,1,Tue Nov 22 01:50:07 +0000 2016,2541184906.0,"Pittsburgh, PA",Cachet Criswell,30,spade,black,CDCriswell,Sat Sep 23 21:41:42 +0000 2017,@shelby417adams @smaystein @BrookeAthletics @ShaunKing A spade is a spade. Accept it. you'll pull the white privile… https://t.co/EgBtyPFGzB,800878998125416448,Hate speech
0,93,317,0,0,0,Fri Apr 12 01:04:52 +0000 2013,,"Mesquite, TX",Jerrel Ellis,804,spade,black,JdotEllis,Sat Sep 23 21:27:37 +0000 2017,Y’all wanna call a spade a spade or we gone keep acting like Jerry Jones is one of us?,1345673059,Hate speech
0,496,1254,0,0,0,Wed Mar 02 05:11:24 +0000 2011,,Orlando,Jefe Senor Smith,11920,spade,black,prime1999,Sat Sep 23 21:17:11 +0000 2017,ESPN talking about how our shitty offensive is now. Glad I'm not the only one who can call a spade a spade,259583313,Hate speech
8,18780,526,0,2,0,Sun May 24 14:51:25 +0000 2009,998521003.0,"Miami, Florida",EPCOT Explorer,249372,spade,black,EPCOTExplorer,Sat Sep 23 21:10:38 +0000 2017,"@ChiefFig @hecpara EPCOT taught me to be direct about things, then. Calling a spade a spade. 

Anyway…. https://t.co/7BTNGtrZnF",42222237,Hate speech
1,29,83,0,2,0,Wed Nov 16 11:08:56 +0000 2016,2192048931.0,"Livonia, MI",Mick,1802,spade,black,dealer1212,Sat Sep 23 21:09:59 +0000 2017,@Jiimmygriff @TRobinsonNewEra Call a spade a spade im American you guys need 🔫🔫🔫,798845299489767424,Hate speech
0,997,2238,0,0,0,Sat Apr 04 03:39:38 +0000 2009,,"GAINESVILLE, GA",Tomeka  Dorsey,3488,spade,black,MekaPye100,Sat Sep 23 21:08:51 +0000 2017,Calling a spade a spade.... they are being nice in my opinion... https://t.co/c2KiTflhHS,28731915,Hate speech
0,189,274,0,1,0,Tue Apr 20 14:17:33 +0000 2010,24291371.0,"Chicago, IL",ŊέƳó,3167,spade,black,neyoniggy,Sat Sep 23 21:05:40 +0000 2017,@MobilePunch i respect chimamanda but on this no. let's call a spade a spade and not make this a subject of feminsim.,135162305,Hate speech
0,26,121,0,1,0,Fri Jan 09 19:27:51 +0000 2015,39308549.0,"Chicago, IL",Cody,511,spade,black,Mr_CodyG,Sat Sep 23 21:01:12 +0000 2017,@DailyCaller Herself included. But at least she calls a spade a spade sometimes.,2970227775,Hate speech
5,260,915,0,1,1,Sun Feb 24 06:21:14 +0000 2013,,"Georgia, USA",Aspizzle,5396,spade,black,aspenthegr8,Sat Sep 23 20:58:12 +0000 2017,I bought a Kate spade comforter today and I just feel like @itsmolliej would be proud of me,1214662508,Hate speech
0,2,25,0,4,0,Wed Aug 16 22:39:57 +0000 2017,8.124139081453363e+17,Langley,Inquiring Mind,75,spade,black,it3achsci,Sat Sep 23 20:52:09 +0000 2017,"@Roadrunner19673 @well_heru @reallyo1 @NFL Its a ""Lib thing"" to call a spade a spade.   If u don't like the titles… https://t.co/ciYgHrNti1",897951086962540544,Hate speech
